"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113578",184.883202262126,-1.006908613998,0.255534191361618,-3.94040659933872,8.13436177287636e-05,0.000734128185628161
"ENSG00000113580",2811.3122984364,0.981293053727571,0.0990520854945871,9.90683890023896,3.8875159302007e-23,3.37017727179707e-21
"ENSG00000113594",684.105398754723,-0.358494285537163,0.127645458120254,-2.8085157969305,0.00497704405929517,0.0260208925709511
"ENSG00000113621",1237.73881828884,-0.249986476626706,0.0884904959412766,-2.82500932973187,0.0047279239354701,0.0249207612991514
"ENSG00000113645",132.493040610152,-0.879437767743567,0.243342237842436,-3.61399556255006,0.000301514223341212,0.00234855484893682
"ENSG00000113657",4736.72817643793,0.606517910086635,0.101153300150255,5.99602691346406,2.02203523960804e-09,4.30476262581017e-08
"ENSG00000113719",6814.37210819492,-0.74499601814143,0.0817527424591147,-9.11279543330317,8.02860986381802e-20,5.3087270780403e-18
"ENSG00000113721",20391.3564599285,-0.370629799571573,0.096893661518265,-3.82511914364705,0.000130708858092602,0.00112128550386574
"ENSG00000113732",3479.40647119772,-0.26101151987675,0.096791661717317,-2.69663228470074,0.00700445703568601,0.0345172340169077
"ENSG00000113739",17078.8049801713,-1.05848180949052,0.298098737675864,-3.55077588634896,0.000384097336651997,0.00289550299937659
"ENSG00000113810",717.640876127657,0.481124692195888,0.120579812135997,3.99009323097343,6.60473287409253e-05,0.000609813329163526
"ENSG00000113916",1688.0531959265,-0.795560727623352,0.113706145144771,-6.9966379267404,2.62177665458663e-12,7.8271318932957e-11
"ENSG00000114019",3390.27990943958,-0.922394606141033,0.111437244161247,-8.27725607433682,1.26045977871977e-16,5.9812133499671e-15
"ENSG00000114021",630.037145687881,-0.491108901600486,0.109325738363877,-4.49216176309637,7.05038376915852e-06,8.15998203629438e-05
"ENSG00000114054",362.68827226672,0.341075781979033,0.126784294907586,2.69020529891061,0.00714080742332369,0.0350661872160601
"ENSG00000114098",1010.29282888401,-1.34637071277894,0.11267541221096,-11.9491083845175,6.56255054187941e-33,1.00284670653534e-30
"ENSG00000114115",20.0103094822935,1.56755050502939,0.530056167702789,2.95732905405665,0.00310316763032478,0.0174318749875441
"ENSG00000114126",975.360525857006,0.293768604577564,0.112163256039703,2.61911623244583,0.00881579038081112,0.0415272550017728
"ENSG00000114209",467.403046811856,-0.414864924351541,0.119444902057638,-3.47327443201676,0.000514149341998907,0.00375197933424699
"ENSG00000114251",4391.59866310917,0.460243318452797,0.138136197850875,3.33180821257041,0.000862836966060014,0.00588674845705417
"ENSG00000114270",1546.90777793248,-1.2334080987257,0.104083114130942,-11.8502228629901,2.14619269742076e-32,3.19835923304886e-30
"ENSG00000114423",667.29406382497,-0.4746134516346,0.149819916811086,-3.1678929059416,0.00153548071546112,0.00959715364339512
"ENSG00000114439",2459.86945555537,-0.308284266396443,0.0917865153874642,-3.35870977447028,0.000783072615618687,0.00542256735976811
"ENSG00000114450",1067.76476852403,-0.935028085943002,0.121928680885943,-7.66864759914582,1.73819264892824e-14,6.71158240802442e-13
"ENSG00000114480",3593.10621567642,-0.395691512289187,0.0889571267298811,-4.4481148035582,8.66272288224865e-06,9.82429050394388e-05
"ENSG00000114626",1016.51864786179,-0.569562629452116,0.111680928005895,-5.09990953354231,3.39815859770584e-07,5.05157426494904e-06
"ENSG00000114650",1569.65900775201,-0.3468489089449,0.0950030093464888,-3.65092549521137,0.000261297037306832,0.00207137519395851
"ENSG00000114670",184.341568921453,1.25722642720051,0.161389855196068,7.78999662446651,6.70109851582008e-15,2.7092871846921e-13
"ENSG00000114698",2224.41943952639,-0.52913626562857,0.0864225136290427,-6.12266692334151,9.20219296006949e-10,2.0510994246721e-08
"ENSG00000114735",361.154661533089,0.473652667576606,0.142214473841596,3.33055177002715,0.000866740447659065,0.00590890879099745
"ENSG00000114745",984.790572813335,-0.552217807450014,0.0924495620520035,-5.97317926870641,2.32673977382207e-09,4.91716071618336e-08
"ENSG00000114767",204.935775893223,-0.932224519209705,0.157007032479399,-5.93746983487522,2.89454280330655e-09,6.00625958909363e-08
"ENSG00000114770",1133.45222254946,-0.317745467885167,0.122110425552633,-2.60211580171924,0.00926505615628121,0.0432267645119729
"ENSG00000114850",2950.08015569347,-0.40076596193195,0.0917258327758973,-4.36917223647447,1.2471837450199e-05,0.000136546553067388
"ENSG00000114853",3379.38639924634,-0.748937844570432,0.0828799181297911,-9.03642114363078,1.61885057203358e-19,1.04627647006844e-17
"ENSG00000114857",1522.70539115046,0.314512233790059,0.0907099267077362,3.46723060204211,0.000525850553457222,0.00382344241126638
"ENSG00000114861",1705.78556488501,0.329344063434929,0.0860323818920083,3.82814070925453,0.000129114938828144,0.00110919512956126
"ENSG00000114948",578.187543285531,-0.478860898208716,0.140128853031194,-3.41728978615216,0.000632479175158661,0.00449896034968875
"ENSG00000114978",2903.70968689881,-0.29968141672214,0.0996764223097448,-3.00654266854481,0.00264236967100041,0.0152527325690775
"ENSG00000115084",1711.5833526754,-0.700063737748843,0.119601933619181,-5.85328110144008,4.81968481941435e-09,9.68880230364321e-08
"ENSG00000115091",3625.70854657629,-0.564492583290694,0.0973065494657426,-5.80117768423622,6.58507750300111e-09,1.29489768303289e-07
"ENSG00000115129",619.80245960678,0.31288175910009,0.117385098510196,2.6654299657372,0.00768899451040393,0.0372709540353773
"ENSG00000115159",730.468979413359,-0.545360273664231,0.14456645184868,-3.77238471782559,0.00016169468186389,0.00134922651706139
"ENSG00000115183",1151.15977952101,0.474600232330095,0.107796276553353,4.40275163024945,1.06886506717784e-05,0.000119047405134965
"ENSG00000115232",2384.67341948061,-0.512561281408353,0.135888246289119,-3.77193241803868,0.000161988135340308,0.0013504253612836
"ENSG00000115252",389.459610471258,-0.52876149769813,0.142115324271816,-3.7206508193782,0.00019871002932093,0.00162297249330369
"ENSG00000115267",186.083195309098,0.434977099414087,0.16753838462722,2.59628323611887,0.00942383463061761,0.0438024259052867
"ENSG00000115271",118.444919509064,-0.554753956624699,0.200145156900665,-2.77175808405912,0.00557544550445903,0.0285696031078162
"ENSG00000115275",825.912927571199,-0.262161831338891,0.101269672017699,-2.58874968305489,0.00963250867615008,0.0445596194069621
"ENSG00000115295",1810.53633625661,-0.394125089994205,0.122357512904158,-3.22109432138361,0.00127702112592612,0.00821521403592572
"ENSG00000115307",1213.07920030796,-0.379523044587496,0.103407150940624,-3.67018181175319,0.000242378010844072,0.00193473231143883
"ENSG00000115415",7488.01300061126,-0.330781994865859,0.0975910786157971,-3.38946960682854,0.000700279712970922,0.00492298003286225
"ENSG00000115419",3865.24060485268,-1.19356593286147,0.131776189063867,-9.05752352788858,1.33445764193963e-19,8.71845659400561e-18
"ENSG00000115457",1919.14220160302,-2.21410598084695,0.180440465087715,-12.2705623695363,1.30344861973617e-34,2.21733825576251e-32
"ENSG00000115468",11.2519552960137,-2.74073108472333,0.946822720026682,-2.89466129905089,0.00379567843189262,0.0206466586678395
"ENSG00000115504",3980.08180277828,0.244444710255055,0.0779121078517743,3.13744188156358,0.00170429058549953,0.0104994082124112
"ENSG00000115548",1308.07265849877,-0.315535456524906,0.101393876624307,-3.11197743917074,0.00185838700729942,0.0113156819698821
"ENSG00000115641",4503.86409672391,-0.286722929497955,0.101366868560201,-2.82856650866818,0.0046756984585677,0.0246960148227571
"ENSG00000115648",65.1398636519992,0.951638832087291,0.278430128603287,3.41787304722042,0.000631125379404973,0.00449287518414152
"ENSG00000115649",887.059621386905,-0.300599240289993,0.104890787289886,-2.86583071837594,0.00415916585573801,0.0223607867354406
"ENSG00000115760",3117.9359467315,-0.262143871705531,0.0902707237692761,-2.90397440897392,0.00368458275786364,0.0201273542229013
"ENSG00000115828",345.355415005522,-1.17818816223063,0.248529658380911,-4.74063405513105,2.13050433005158e-06,2.72076870251347e-05
"ENSG00000115840",476.658648611262,-0.475990695649248,0.154171440725549,-3.08741160755311,0.0020190780947874,0.0121549758340103
"ENSG00000115841",181.602625196719,-0.774248186047322,0.167750431970651,-4.61547655616638,3.92194314091905e-06,4.7719621266567e-05
"ENSG00000115884",411.312503043421,0.848625092377475,0.11598460132872,7.31670482681,2.54134002391394e-13,8.72865586880307e-12
"ENSG00000115946",173.591520533212,-0.704775565581916,0.172569948758014,-4.08399939070612,4.42671467107426e-05,0.000425720101060326
"ENSG00000115963",17487.6584028998,0.759203125902099,0.128580704071029,5.90448723536862,3.53745258290117e-09,7.28166038525958e-08
"ENSG00000115993",4937.86660433185,-0.912177849336041,0.114468675510104,-7.96879884624442,1.60224008653057e-15,6.92843962597582e-14
"ENSG00000115998",186.118441454005,0.382786678444775,0.149094754230054,2.56740540887262,0.0102462740355665,0.0469174234152704
"ENSG00000116001",1335.46770023555,0.505122405953128,0.0873283955742684,5.78417137554699,7.28706249587856e-09,1.42981839962657e-07
"ENSG00000116005",8491.25353119418,-0.435710554862643,0.0905760151362247,-4.81044075749349,1.50597835990126e-06,1.98507322995172e-05
"ENSG00000116016",22076.1220541764,0.65781914932732,0.106296113461394,6.18855316442246,6.07189300026933e-10,1.3772122588787e-08
"ENSG00000116017",431.185781226806,-0.409173899833554,0.123124984653865,-3.32324020980668,0.000889782584498454,0.0060431486115541
"ENSG00000116095",402.048144739553,-0.381715961645345,0.133531743055491,-2.85861588346614,0.00425493664493235,0.0227805871678801
"ENSG00000116106",292.733728996118,-1.12402702668563,0.261653302778129,-4.29586408713809,1.74014177806697e-05,0.000185122339481437
"ENSG00000116117",2244.95479143911,-0.488511233765699,0.12999262201845,-3.75799200124115,0.000171282355220812,0.00142199052916284
"ENSG00000116127",367.467603031378,0.422968100504834,0.139140711108516,3.03985869509434,0.0023668916898314,0.0139003394466584
"ENSG00000116128",477.237645277732,0.547269310867998,0.111136429541956,4.92430171747955,8.46621242945738e-07,1.15829091447629e-05
"ENSG00000116132",5566.23380548502,0.770417501891177,0.0825859922513403,9.32867040631426,1.07207278395156e-20,7.70183921920899e-19
"ENSG00000116133",4828.63707236268,-0.922308723541788,0.136969204925418,-6.73369407410957,1.65408777812928e-11,4.458372319167e-10
"ENSG00000116141",54.6919434085839,-0.890623956242145,0.324955471644282,-2.74075691581855,0.00612978386405078,0.0309008282461738
"ENSG00000116171",3020.54759089327,0.300557896866135,0.0880031307588593,3.41530914041803,0.000637096601953273,0.00452823252913733
"ENSG00000116191",2084.11002264128,0.361860926021713,0.0988945283605526,3.65905912107119,0.000253142940990475,0.00201353044196746
"ENSG00000116194",237.044539587412,-1.94206952457686,0.220062974835359,-8.82506258051735,1.0939861831137e-18,6.38406435401494e-17
"ENSG00000116285",3232.63588079279,-2.42454519706406,0.144716728683983,-16.7537313696367,5.31833140386541e-63,2.99687974607816e-60
"ENSG00000116299",30.6983905035073,1.12064120966629,0.360582471005823,3.10786380308595,0.00188444890097996,0.0114412062567241
"ENSG00000116337",797.787750002264,0.275601245160796,0.106465025958862,2.58865521967081,0.00963515119017981,0.0445604119675102
"ENSG00000116406",1677.7478407289,-0.364778065859431,0.104870105888022,-3.47837987547122,0.000504454479803917,0.00368720031610224
"ENSG00000116455",246.161094074049,-0.477267627195323,0.135446081024714,-3.52367247235627,0.000425609998996364,0.00316654690344258
"ENSG00000116584",2250.58089102087,1.01570982778485,0.0896089294585782,11.3349175570093,8.81150328763366e-30,1.19465434047075e-27
"ENSG00000116604",1650.07579528746,-0.336741586404154,0.0975460327714859,-3.45213000300088,0.000556179684213584,0.00401542762658628
"ENSG00000116649",1250.55784731004,-0.771172098793836,0.1295607041381,-5.9522067583998,2.64550861790817e-09,5.52127446737502e-08
"ENSG00000116667",2824.17643425211,-0.789229034015121,0.183506906143462,-4.30081379824538,1.70172008086383e-05,0.000181570511823293
"ENSG00000116675",50.8990625914575,-2.22625166978453,0.333054283610763,-6.68435080806924,2.31950565178206e-11,6.13274573503433e-10
"ENSG00000116679",744.007960185957,0.783573938297257,0.124601063417727,6.28866172410031,3.20214369050484e-10,7.46973544982967e-09
"ENSG00000116690",24.9241198332869,-1.88899547656026,0.530278077449492,-3.56227337484111,0.000367657244702175,0.00279258442985241
"ENSG00000116704",634.152170688724,-0.844653289248056,0.141809201434385,-5.95626574795202,2.58066571152433e-09,5.41099582676822e-08
"ENSG00000116711",111.968421891278,2.45100099292936,0.263703452460269,9.29453509259093,1.47850918429155e-20,1.04550892592726e-18
"ENSG00000116731",1189.16447160132,-0.235915615224059,0.0902728668503458,-2.61336128401859,0.00896564707308384,0.0421231235075164
"ENSG00000116761",49.9846651827662,-0.923468544023944,0.30524971590894,-3.025288791094,0.00248395825439775,0.0144766435821914
"ENSG00000116962",9435.94331671769,-1.48124715615959,0.163146533805434,-9.07924380377029,1.0933178622688e-19,7.19514879285806e-18
"ENSG00000116991",119.853749823762,2.5826908916509,0.268687666423911,9.61224207283175,7.09861431616408e-22,5.63886402418814e-20
"ENSG00000117020",1195.49365836573,-0.327296570811935,0.123561162521066,-2.64886283144297,0.00807631039996455,0.0387525356924323
"ENSG00000117122",687.81743945083,0.647084576160082,0.124442187733952,5.19988106881809,1.99416084631974e-07,3.0972186374537e-06
"ENSG00000117143",1600.13941565506,-0.650008564363785,0.097469733656783,-6.66882466974454,2.57860079713179e-11,6.77803638103213e-10
"ENSG00000117152",104.838819645731,1.03110481416266,0.278300120368489,3.7050103061307,0.000211382137774968,0.00171463909507793
"ENSG00000117226",557.514585041878,0.530352705275657,0.143724294915577,3.69006997451045,0.000224192374670001,0.00180636143880673
"ENSG00000117266",83.5312012877718,0.894244394475779,0.240268275945366,3.72185795630846,0.000197762266522504,0.0016172558684507
"ENSG00000117280",1224.3476213893,-0.531571664715449,0.102579801805269,-5.18203052999214,2.19483277640631e-07,3.3971866630179e-06
"ENSG00000117298",7291.42049881964,-0.280095346617166,0.105784966299753,-2.64778026986828,0.00810221681864139,0.0388148707953617
"ENSG00000117385",1424.075531568,0.363123119227515,0.0878569997633654,4.13311540577932,3.57878912762006e-05,0.000351067110710722
"ENSG00000117410",652.672851377416,-0.365076935246024,0.105729658516622,-3.45292834922595,0.000554536275693782,0.00400777479892196
"ENSG00000117461",215.509146709287,1.70093566105674,0.182487683592253,9.32082443907435,1.15439766488322e-20,8.22770699334948e-19
"ENSG00000117479",262.855134199173,-0.996820110059662,0.208234651842801,-4.78700399399506,1.69289466361996e-06,2.20884779843669e-05
"ENSG00000117500",1941.22591292005,-0.409989286204658,0.0999380513209089,-4.10243426588488,4.0882602467441e-05,0.000397484400075321
"ENSG00000117519",6444.55888378838,-0.451096291547292,0.112322039954885,-4.01609774651955,5.91697224244461e-05,0.000551109728697114
"ENSG00000117523",5486.83188168833,0.216045338541852,0.0833168356331361,2.59305741630841,0.00951268880035875,0.0441298699377589
"ENSG00000117525",516.445331986053,-0.535276850648275,0.128888336102715,-4.15302785988094,3.28104775000215e-05,0.000325254826982071
"ENSG00000117592",3649.30337132297,-0.425649323158347,0.108228166294221,-3.93288861608546,8.39311348898559e-05,0.000754836022111662
"ENSG00000117594",766.252163755667,-1.56795445949743,0.538579606241235,-2.91127707274368,0.00359954665149947,0.019758607372858
"ENSG00000117600",39.2873968219258,2.37605730588591,0.425823661677437,5.57990905560758,2.40644373652137e-08,4.38313065221752e-07
"ENSG00000117602",279.181331939188,-0.893015284823441,0.148895727314658,-5.99758838570468,2.00269367932488e-09,4.27594120942999e-08
"ENSG00000117620",486.507889488608,-0.353016868382104,0.134145015894221,-2.63160629583489,0.00849822785100587,0.0402627547581024
"ENSG00000117643",963.470703035478,0.54325677693066,0.0923055428527771,5.88541879654106,3.97047295278423e-09,8.1266252309427e-08
"ENSG00000117697",367.584092138059,0.333383996998714,0.119496821705726,2.78989844449344,0.00527245767495282,0.0273355252428836
"ENSG00000117724",126.640064421666,0.661706896054809,0.20454104877201,3.23508117332661,0.00121608152630256,0.0078652733437187
"ENSG00000117758",1738.84257889968,-0.945098667059132,0.115068778479121,-8.21333709760915,2.15124511333312e-16,1.00235792980937e-14
"ENSG00000117791",313.282597452374,-0.423706264049239,0.132217850745823,-3.20460710606903,0.00135246959592564,0.00863588234905493
"ENSG00000117859",1581.22244319863,-0.416070211392725,0.146648748760135,-2.83718896281392,0.00455126671717158,0.0241448783301083
"ENSG00000117868",4997.24599466157,-0.550325503550038,0.0798459344441611,-6.89234220102839,5.48811564290821e-12,1.57082065512573e-10
"ENSG00000117906",1660.45783097275,-0.279319783505829,0.0975026609772023,-2.86474010766884,0.0041735161702,0.0224178860831237
"ENSG00000118058",2639.49148300852,0.270933441906945,0.102866682372117,2.63383085425903,0.00844275354068572,0.0400630873278013
"ENSG00000118257",1755.47149943767,-1.0069823140867,0.169854854270221,-5.92848710985142,3.05738408241048e-09,6.32233368968185e-08
"ENSG00000118260",757.490250727306,0.303889070341624,0.110440549107353,2.75160774550506,0.00593035075903295,0.030063560552961
"ENSG00000118407",165.251436312921,0.629493743962812,0.2318920391392,2.71459833765548,0.00663561965250434,0.0329148362985333
"ENSG00000118454",799.209527908075,-0.342802974893398,0.102642413332462,-3.33977898379153,0.000838450884915489,0.00574864880486544
"ENSG00000118503",356.039701850881,-0.562494552166267,0.148197977356906,-3.79556160076065,0.000147309611112688,0.0012447455049597
"ENSG00000118507",100.500227148656,-1.02860566799309,0.206464809561607,-4.9819902489783,6.29336069781475e-07,8.84504131745874e-06
"ENSG00000118508",688.728794490966,0.342960334835526,0.102189728499143,3.35611357298401,0.00079046100412989,0.00546704517012001
"ENSG00000118515",2755.99926672501,-0.554218910084698,0.124342255067368,-4.4572049122354,8.3035222918863e-06,9.47652620046164e-05
"ENSG00000118523",11813.269256193,-1.20819514720884,0.152143912333579,-7.94113368505895,2.00341603119806e-15,8.60133282727701e-14
"ENSG00000118526",5865.95403062704,-0.498551279438634,0.108004577286722,-4.61601991288869,3.91169430279665e-06,4.76270571694998e-05
"ENSG00000118579",1127.48279360128,-0.362947229090986,0.107148144848474,-3.38734029977147,0.000705737909581519,0.00494977284541966
"ENSG00000118680",5768.61821112618,-0.475740017364177,0.0798313783245766,-5.95931107978525,2.53303506953948e-09,5.3173094731008e-08
"ENSG00000118689",5165.47547997407,-1.2601074368958,0.126161914053104,-9.98801774967837,1.71986524395639e-23,1.55063050395108e-21
"ENSG00000118707",219.363163306591,0.597766816888832,0.16801060798571,3.55791115844111,0.000373815693860423,0.00282982560524397
"ENSG00000118762",3815.74315060777,-0.839322603257354,0.118877729841358,-7.06038552702364,1.66041282690519e-12,5.10060717116771e-11
"ENSG00000118960",1018.95381490966,-0.245383840605171,0.0914822728011468,-2.68231027817331,0.0073115610761563,0.0358169164154443
"ENSG00000118971",3005.89165699766,0.575530490551611,0.13359720327888,4.30795313394554,1.64772286118797e-05,0.000176363319735337
"ENSG00000118985",6066.98249247419,-0.249113949034512,0.0841113638216123,-2.96171572681719,0.00305930096130482,0.0172476241282957
"ENSG00000118997",96.4163219673511,1.05992497071496,0.244374886803926,4.33729089178216,1.44249660606738e-05,0.00015612904442141
"ENSG00000119138",1683.27622905212,-2.08295444857214,0.160856178979044,-12.9491727442034,2.37499563172505e-38,4.60493776680281e-36
"ENSG00000119139",5029.85477688044,-1.92796405184787,0.122715041050212,-15.7109025539827,1.27353084412344e-55,6.04323899506156e-53
"ENSG00000119185",1829.51778598458,-0.286280393791017,0.088110382077207,-3.24911079763748,0.00115766377205442,0.00756066393976287
"ENSG00000119227",174.441394478434,-0.475785124709513,0.156518501458971,-3.03980117541715,0.00236734374671073,0.0139003394466584
"ENSG00000119280",2768.96504502147,-0.442405558836646,0.151146307420001,-2.92700209742672,0.0034224657264286,0.0189016545111671
"ENSG00000119318",8614.43584114088,-0.497009877450165,0.111106837388067,-4.47326095435729,7.70356691465299e-06,8.8478164716575e-05
"ENSG00000119326",1632.10872592197,-0.300632184078172,0.102639067023925,-2.92902296167692,0.00340029302659382,0.0187849521616237
"ENSG00000119392",597.945771612376,-0.322092556495777,0.103940813636376,-3.09880734263423,0.00194301323913634,0.0117690341713492
"ENSG00000119408",2463.67962424146,0.582341063053458,0.123361287008539,4.72061436107707,2.35133362469251e-06,2.97956766833839e-05
"ENSG00000119471",1701.3125142547,-0.242222346764865,0.0866985263527031,-2.79384618118498,0.00520852470065122,0.0270585184102975
"ENSG00000119508",216.674369404589,-2.07787300022811,0.172230290964534,-12.0645038023885,1.62639669611585e-33,2.61849868074651e-31
"ENSG00000119514",286.11148206937,1.12664344589334,0.164230027436326,6.86015501233569,6.87858664681013e-12,1.92600426110684e-10
"ENSG00000119523",796.712271874138,-0.370208375463211,0.0960911707172052,-3.85267837513114,0.000116832808273923,0.00101480211888024
"ENSG00000119537",2618.6570049027,-0.581517261126396,0.122429478991975,-4.7498140636906,2.03603764735456e-06,2.6130840467685e-05
"ENSG00000119541",1372.99574354543,-0.370504767338619,0.0973682926792409,-3.80518911386449,0.000141695886842982,0.00120181572509532
"ENSG00000119608",38.6770367963516,0.924186138403886,0.326668795963862,2.8291227990632,0.00466757855603368,0.0246675781132472
"ENSG00000119673",442.103809164344,-0.758712191322321,0.138031100602708,-5.49667566229226,3.87017561066561e-08,6.83516225382197e-07
"ENSG00000119703",28.7983998291707,1.23825377233346,0.366055693758146,3.38269228821661,0.00071779008517466,0.00501868585338095
"ENSG00000119711",562.981123676436,-1.20459650854392,0.164325012257541,-7.33057306367944,2.2917064772259e-13,7.91648490370448e-12
"ENSG00000119714",54.8122250115231,2.83222798947155,0.409835846325853,6.91063999126053,4.82472049857682e-12,1.39422051330669e-10
"ENSG00000119771",977.330745327549,-0.44898082791727,0.116516288888342,-3.85337391193029,0.000116501270121131,0.00101289821736945
"ENSG00000119772",260.020825998185,0.594208115730049,0.138952776569888,4.2763313580221,1.89998362397696e-05,0.000200353828699138
"ENSG00000119820",1265.21952917965,-0.314379240834844,0.122542777260615,-2.56546528373716,0.0103037531746222,0.0471071448044642
"ENSG00000119899",1510.0121140895,-0.492308368385558,0.10906256364379,-4.51399959745574,6.36163373909872e-06,7.44889477814468e-05
"ENSG00000119900",769.4817757712,-0.537950211441228,0.131135354795338,-4.10225154216268,4.09149109752289e-05,0.000397509523009336
"ENSG00000119922",377.741336169298,0.706372081408778,0.180065891301345,3.92285333054357,8.75064263945864e-05,0.000782308319656511
"ENSG00000119938",3614.17240959025,0.42778082284547,0.134793205466685,3.17360820498625,0.00150556771068376,0.00943963732929403
"ENSG00000119943",227.581281214284,0.553360310096209,0.171987517119721,3.21744461088425,0.00129337997575335,0.00830267985859181
"ENSG00000119953",615.934167227649,-0.321263353518371,0.119271220726169,-2.69355299260287,0.00706949062972259,0.0347727918808396
"ENSG00000119977",2165.71536091567,0.430874564441157,0.106918488676268,4.02993504468414,5.57922679325731e-05,0.000522078970088302
"ENSG00000119979",1460.50254827079,-0.282839672943607,0.0924216194763285,-3.06031937707009,0.00221101078585917,0.0131320640614666
"ENSG00000120129",3409.03835490143,-2.94784960588674,0.121876400362188,-24.1872060310809,3.03342375838279e-129,1.82328990703862e-125
"ENSG00000120149",161.938162831411,1.02333051830891,0.187441356095241,5.45947030915069,4.7755718713334e-08,8.32010743805641e-07
"ENSG00000120162",60.670427635757,-2.71138219943124,0.309485105982139,-8.76094567079983,1.93619111046203e-18,1.10836184456671e-16
"ENSG00000120217",116.785176070052,0.783878996102583,0.231075170085584,3.39231166988758,0.000693055574265472,0.00487789934237119
"ENSG00000120254",1421.38424021487,0.618632637155522,0.151684348568371,4.07842103021377,4.53425984002575e-05,0.000435134504711785
"ENSG00000120265",1021.22676978249,-0.308270692110022,0.104011795454373,-2.96380512194169,0.00303860651675585,0.0171757278154577
"ENSG00000120278",483.572426793225,0.489404339523218,0.115019567118157,4.25496593132248,2.09080847720123e-05,0.000218179736463499
"ENSG00000120318",301.259844894498,0.562666831063112,0.134480450286019,4.18400466288153,2.86418231158377e-05,0.000288047604252529
"ENSG00000120370",327.359705703759,0.485639879171571,0.128271274707943,3.78603767895274,0.000153068475039405,0.00128797514788173
"ENSG00000120526",244.139428430571,-0.625571512606301,0.138520092713508,-4.51610665537258,6.29869492519914e-06,7.39341843599212e-05
"ENSG00000120549",51.4817920713983,1.11432161110813,0.312048513558628,3.57098836459852,0.000355636695228804,0.00271961021559194
"ENSG00000120675",563.486585825233,-0.31705043083729,0.115311616619515,-2.7495098944232,0.00596844609068116,0.0302226958458755
"ENSG00000120688",385.093275065496,-0.337726141734425,0.122429600886784,-2.75853338807119,0.00580613736322067,0.0295071328812382
"ENSG00000120690",1383.58704838449,-0.915949147468604,0.0952958704751812,-9.6116352461165,7.14058148812377e-22,5.64732304358982e-20
"ENSG00000120693",438.922015322046,0.291314783907882,0.11288802177563,2.58056416726731,0.00986390230919095,0.0454435070105599
"ENSG00000120696",171.715317092423,0.489514939349595,0.16292364559676,3.00456657200734,0.00265959549061842,0.0153268858698726
"ENSG00000120697",471.916964049859,-0.288563103937925,0.109099696827302,-2.64494872423617,0.00817032968499323,0.0390892504324218
"ENSG00000120705",2913.42683150506,-0.291547263372819,0.0847049510410285,-3.44191525748716,0.000577611167954033,0.00415124933461424
"ENSG00000120708",11232.3773119112,0.446775893361841,0.115319320854773,3.87425012608672,0.000106953519223768,0.000937572123793379
"ENSG00000120800",821.166690817603,-0.528545764544744,0.141068212667821,-3.74673893252857,0.000179148361779412,0.00147844542773746
"ENSG00000120802",458.771422385935,0.390832810614829,0.129462579811531,3.01888631590531,0.00253705713731422,0.0147446257919473
"ENSG00000120820",968.218488070732,0.375896785967778,0.0951575427187605,3.95025738609861,7.80671960423922e-05,0.00070810245424367
"ENSG00000120832",231.660691418316,-0.469223564165265,0.151076547149427,-3.10586635065975,0.00189722444402401,0.0115071480573969
"ENSG00000120837",1841.38725402181,-1.03567270882524,0.10048995978058,-10.3062307029143,6.60408933318535e-25,6.76618970772717e-23
"ENSG00000120889",2445.93843982178,0.321685527137637,0.0965020974210604,3.33345632617756,0.000857741365591406,0.00585554289407552
"ENSG00000120896",3047.89493747009,-0.424444444976501,0.0921446511592102,-4.60628413735197,4.09928173279801e-06,4.97765981183931e-05
"ENSG00000120899",391.398129152807,-0.988806828541554,0.183777023192773,-5.38047037308001,7.4291465464025e-08,1.24269360412551e-06
"ENSG00000120942",285.168330124299,-0.701188136001615,0.150767085004684,-4.6508038275054,3.30643734495688e-06,4.092084983134e-05
"ENSG00000120948",2552.75118433043,0.203453015121858,0.0779944418102613,2.60855787155708,0.00909246357249478,0.0426522640840858
"ENSG00000121068",3145.43031652608,-0.268452801338634,0.0807745624794508,-3.32348196137774,0.000889011721911073,0.00604246489615548
"ENSG00000121104",147.732940466441,0.493933668414081,0.171440124784923,2.88108556286771,0.00396308039876393,0.0214433149695756
"ENSG00000121210",435.373312322011,0.612803119707242,0.119116350888976,5.14457599761776,2.68125694892899e-07,4.06973276962016e-06
"ENSG00000121361",169.212265491576,-0.757121305689524,0.195015287949919,-3.88236898577898,0.000103443752072055,0.000909014491892448
"ENSG00000121417",192.975754912916,0.539960315725488,0.163843034826453,3.2955951792362,0.000982134279133534,0.00657869439871318
"ENSG00000121454",71.264409759491,0.804690015278756,0.261853867958052,3.0730499478727,0.00211883020203657,0.0126638204186687
"ENSG00000121621",31.7907465435411,1.61266871303641,0.397089173308536,4.0612255922258,4.88157724340644e-05,0.000463775557708666
"ENSG00000121653",213.945466431573,0.713398588544104,0.163238741475264,4.37027743596154,1.24088775257543e-05,0.000136270937603167
"ENSG00000121690",91.639289441766,0.626027033062722,0.216779699289993,2.88784897807828,0.00387886059166096,0.0210230280098679
"ENSG00000121691",2096.82544981908,-0.747374938474815,0.126663357223494,-5.90048262463225,3.62439789311102e-09,7.45212574784242e-08
"ENSG00000121753",508.658078503111,0.647378909074359,0.120999395939386,5.35026562776117,8.78252264292764e-08,1.44363216314741e-06
